filename,label
2024_06_07_11_02_IMG_3467 HEALTHY_f370.png,0
R002L_f4.png,1
2024_06_07_11_20_IMG_3469 RE ATYPICAL PDR_f1765.png,0
R059L_f988.png,0
2024_06_14_11_43_IMG_3490_f293.png,0
2024_04_11_15_21_IMG_4954 RE SEV NPDR_f509.png,0
2024_04_12_13_02_IMG_4967 LE PDR OIL PLACED_f1158.png,0
R032L_f147.png,0
R001L_f45.png,1
R062R_f1845.png,0
2024_03_21_12_30_IMG_3044 RE SEV NPDR WITH CIDME_f3189.png,1
2024_06_14_11_00_IMG_3489_f1414.png,1
2024_04_02_11_54_IMG_4881 LE MOD NPDR_f809.png,0
R043R_f317.png,0
R043R_f1588.png,0
2024_05_08_11_07_IMG_5038 LE PDR WITH CME_f3610.png,1
2024_04_05_11_49_IMG_4926 LE FVP_f1856.png,0
IMG_2615 LE LASER SCARS+_f985.png,0
R035R_f907.png,0
2024_06_14_11_59_IMG_3495_f427.png,1
R009L_f1471.png,0
R017R3_f258.png,0
R023L2_f1005.png,0
R063L_f295.png,0
2024_02_12_14_56_IMG_4623 RE SEV NPDR_f1535.png,0
2024_04_04_13_08_IMG_4898 RE MOD NPDR_f1943.png,1
IMG_2703 LE HEALTHY_f1726.png,0
IMG_2542 RE MOD NPDR_f950.png,0
R049L3_f1034.png,0
R015L_f1153.png,0
2024_04_06_10_38_IMG_4939 RE TRD WITH MACULAR SCHIESIS_f578.png,0
R051L_f3185.png,0
IMG_2591 LE HA+_f1137.png,0
IMG_2604 RE HEALTHY_f2450.png,0
2024_05_06_14_05_IMG_3274 LE PDR WITH FVP_f3319.png,0
R016R_f28.png,0
IMG_2641 LE  SCARS+_f2413.png,0
2024_04_05_13_29_IMG_4933 RE HEALTHY_f1909.png,0
IMG_2587 RE HEALTHY_f142.png,0
2024_06_07_11_49_IMG_3475 RE PDR PROLIF ON DISC_f2912.png,1
2024_03_07_15_21_IMG_4759 RE MILD NPDR_f3205.png,0
2024_02_15_14_20_IMG_4659 LE MILD NPDR_f226.png,1
R054R_f1353.png,1
2024_06_03_10_36_IMG_3442 RESEV NPDR_f1346.png,1
R036R2_f819.png,0
2024_06_14_12_41_IMG_3501_f1093.png,0
R061R_f471.png,0
R046L_f226.png,0
IMG_2556 LE HEALTHY_f368.png,1
IMG_2641 LE  SCARS+_f1034.png,0
2024_05_31_12_09_IMG_3430 LE WET AMD_f2100.png,1
IMG_2616 RE LASER SCAR + PHERIPHERAL_f952.png,0
R007R_f84.png,0
IMG_2722 RE HEALTHY_f905.png,0
IMG_2599 RE HEALTHY_f1615.png,0
R034L3_f1137.png,0
R009L_f3433.png,0
2024_05_31_14_10_IMG_3433 RE HEALTHY_f420.png,1
R052R_f389.png,0
IMG_2588 RE ERM_f860.png,0
R034R_f710.png,1
2024_04_01_12_59_IMG_4873 LE MOD NPDR_f3858.png,0
2024_06_05_09_35_IMG_3449 LE PDR+CRVO WITH VH_f1006.png,0
R031R_f543.png,1
2024_04_05_13_18_IMG_4932 LE SEV NPDR_f379.png,0
R003R_f39.png,0
2024_05_09_12_59_IMG_5052 LE ERM_f551.png,0
IMG_2600 LE HEALTHY_f1302.png,0
R063L_f885.png,0
2024_04_12_13_22_IMG_4969 RE HEALTHY_f1896.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f424.png,0
R002L_f23.png,0
IMG_2889 RE ASTERIOD SCLEROSIS_f1306.png,0
2024_05_09_13_27_IMG_5058 LE HEALTHY_f1735.png,0
R045L_f3522.png,0
IMG_2711 RE AMD_f451.png,1
2024_05_09_13_55_IMG_5064 LE HEALTHY_f430.png,1
2024_05_08_11_48_IMG_5039 RE HEALTHY_f449.png,0
R041R_f201.png,0
R026R_f316.png,1
R049R_f1605.png,0
IMG_2594 LE MILD NPDR_f1556.png,0
2024_02_14_14_44_IMG_4650 LE SEV NPDR_f4705.png,0
2024_05_09_13_38_IMG_5060 LE ERM_f2033.png,0
R041R2_f576.png,0
2024_05_07_12_59_IMG_5033 RE MOD NPDR_f1822.png,0
R058R2_f1520.png,0
2024_04_04_11_38_IMG_4897 LE SEV NPDR_f2299.png,0
2024_06_13_12_42_IMG_3484 LE HEALTHY_f236.png,0
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f2243.png,0
2024_06_07_10_52_IMG_3466 LE DRUSEN+_f455.png,1
IMG_2707 RE HEALTHY_f1168.png,0
2024_05_06_12_38_IMG_3271 RE MILD NPDR_f1208.png,1
2024_06_03_09_57_IMG_3439 LE PDR+ NON CIDME_f3849.png,0
R043R_f952.png,0
2024_03_07_15_21_IMG_4759 RE MILD NPDR_f1923.png,0
R015L2_f673.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f530.png,0
2024_05_09_13_42_IMG_5061 RE HEALTHY_f1088.png,0
R046R_f40.png,0
R059R_f1320.png,0
2024_05_31_14_12_IMG_3434 LE HEALTHY_f2450.png,0
IMG_2872 LE NO DR CHANGES_f1647.png,1
2024_06_03_11_12_IMG_3444 RE MOD NPDR_f4844.png,0
2024_04_30_11_53_IMG_5009 RE HEALTHY_f2386.png,0
2024_06_14_11_59_IMG_3495_f2138.png,0
R052R_f2727.png,0
R049L3_f2413.png,0
R047R_f2103.png,0
2024_04_11_15_23_IMG_4955 LE PDR_f1204.png,1
2024_02_23_14_03_IMG_4725 LE MOD NPDR_f431.png,0
2024_04_30_11_56_IMG_5010 LE HEALTHY_f341.png,0
2024_06_03_09_55_IMG_3438 RE PDR+ME+VH_f1934.png,0
2024_03_21_12_55_IMG_3048 RE MILD NPDR_f1566.png,0
R032L_f736.png,0
IMG_2708 LE HEALTHY_f1710.png,0
IMG_2594 LE MILD NPDR_f934.png,0
IMG_2578 RE SEV NPDR + ERM_f270.png,0
2024_06_03_10_36_IMG_3442 RESEV NPDR_f2244.png,0
2024_04_06_10_29_IMG_4938 LE MUTIPLE CHORIORETINAL PATCHES_f2775.png,0
R034L3_f2654.png,0
2024_03_10_12_25_IMG_4794 LE SEV NPDR_f1083.png,1
2024_04_04_11_36_IMG_4896 RE SEV NPDR_f1038.png,0
IMG_2890 LE HEALTHY_f2339.png,0
2024_04_06_11_18_IMG_4942 LE PDR WITH DME_f1731.png,1
2024_06_13_12_31_IMG_3481 LE HEALTHY_f2098.png,0
IMG_2608 LE PDR WITH SCLEROSED VESSEL_f1993.png,0
R024R_f531.png,0
R058L_f1043.png,0
2024_04_12_13_32_IMG_4972 LE HIGH MYOP_f1968.png,0
2024_06_07_11_02_IMG_3467 HEALTHY_f1112.png,0
IMG_2542 RE MOD NPDR_f316.png,1
R028R_f614.png,0
R049L_f72.png,0
2024_04_12_13_10_IMG_4968 LE SCAR+_f2538.png,0
R053R_f34.png,0
2024_06_14_13_19_IMG_3502_f937.png,0
R045R_f2178.png,0
IMG_2721 RE HEALTHY_f1412.png,0
R011R_f2385.png,0
2024_04_01_12_12_IMG_4868 RE SEV NPDR WITH CIDME_f2227.png,1
IMG_2703 LE HEALTHY_f1233.png,0
IMG_2581 LE MILD NPDR_f142.png,0
2024_06_06_10_44_IMG_3458 LE PDR_f3964.png,0
IMG_2890 LE HEALTHY_f1002.png,0
2024_06_14_11_58_IMG_3494_f872.png,0
R049L3_f344.png,0
IMG_2610 RE TORTOUS VESSEL_f982.png,0
2024_04_05_10_24_IMG_4919 RE LASERED PDR_f276.png,0
2024_02_16_10_50_IMG_4665 RE PDR STABLE_f532.png,0
2024_05_09_12_34_IMG_5048 RE HEALTHY_f1892.png,0
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f1764.png,0
2024_02_26_15_30_IMG_4731 RE PDR WITH DME_f2916.png,0
2024_04_12_13_02_IMG_4967 LE PDR OIL PLACED_f1930.png,0
2024_04_11_15_21_IMG_4954 RE SEV NPDR_f2545.png,0
2024_02_19_12_31_IMG_4679 RE MOD NPDR_f4258.png,0
2024_06_13_12_40_IMG_3482 RE HEALTHY_f760.png,0
R037R_f2261.png,0
IMG_2868 LE HA_f1043.png,0
2024_05_09_14_01_IMG_5065 RE HEALTHY_f2907.png,0
R017R3_f1290.png,0
2024_04_06_10_39_IMG_4940 LE FTMH_f1306.png,1
IMG_2634 RE SEV NPDR_f892.png,0
R033R_f378.png,0
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f3138.png,0
2024_05_06_14_02_IMG_3273 RE PDR_f3196.png,1
2024_06_07_11_04_IMG_3468 LE RVO TRACT ON DISC_f986.png,0
2024_02_23_14_03_IMG_4725 LE MOD NPDR_f143.png,0
R051L_f1365.png,0
2024_04_05_12_54_IMG_4928 LE HEALTHY_f2756.png,0
R060L_f1706.png,0
R059L_f329.png,0
R034R2_f172.png,0
R006L_f87.png,1
R044R_f3678.png,1
R031R_f2716.png,0
R049L_f43.png,0
2024_04_06_11_17_IMG_4941 RE SEV NPDR_f1321.png,1
2024_04_11_15_29_IMG_4957 LE ERM_f2315.png,0
IMG_4445 RE MOD NPDR WITH DME_f1721.png,0
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f232.png,0
2024_03_19_14_40_IMG_3017 LE MILD NPDR_f1208.png,1
2024_04_12_12_58_IMG_4966 RE TRD_f508.png,1
R001L_f227.png,1
2024_05_09_13_27_IMG_5058 LE HEALTHY_f347.png,0
2024_03_21_12_55_IMG_3048 RE MILD NPDR_f2193.png,1
2024_03_10_11_45_IMG_4785 LE MOD NPDR WIHT DME_f1761.png,0
IMG_2641 LE  SCARS+_f1723.png,0
R058R3_f1374.png,0
2024_06_13_12_58_IMG_3487 LE MOD NPDR_f1599.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f1978.png,0
R034L3_f1896.png,0
2024_05_09_12_59_IMG_5052 LE ERM_f2757.png,0
R037R2_f1151.png,0
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f1163.png,0
IMG_2590 LE HEALTHY_f1504.png,0
R015L2_f1122.png,0
R041L_f2706.png,0
2024_04_11_15_12_IMG_4953 RE HEALTHY_f878.png,0
R064R_f1721.png,0
2024_05_31_12_08_IMG_3429  RE WET AMD_f2310.png,0
R053R_f238.png,1
2024_06_03_11_12_IMG_3444 RE MOD NPDR_f2076.png,0
R007R_f253.png,0
R042R_f247.png,0
R037R_f1615.png,0
2024_06_14_13_19_IMG_3502_f1562.png,0
2024_06_13_11_34_IMG_3477 RE HEALTHY_f1222.png,0
2024_06_07_11_49_IMG_3475 RE PDR PROLIF ON DISC_f2080.png,0
2024_05_07_12_35_IMG_5030 LE PDR TRD_f479.png,0
R049R_f688.png,0
2024_05_09_13_27_IMG_5058 LE HEALTHY_f2429.png,0
IMG_2634 RE SEV NPDR_f178.png,0
2024_06_05_10_24_IMG_3454 LE HEALTHY_f1457.png,0
2024_02_16_10_53_IMG_4666 LE MOD NPDR_f2425.png,1
R022R_f2027.png,1
2024_05_09_13_42_IMG_5061 RE HEALTHY_f2540.png,0
2024_06_05_10_02_IMG_3451 PDR WITH DME_f1819.png,0
R020L2_f3254.png,0
R066R_f368.png,1
R020L2_f1394.png,0
R010R_f75.png,1
R026L2_f2932.png,0
R047L_f277.png,0
2024_06_14_13_21_IMG_3503_f1897.png,1
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f1058.png,0
R0742_f140.png,0
2024_06_06_10_41_IMG_3457 RE PDR WITH TRD_f3544.png,0
IMG_2618 RE MH_f525.png,0
R031R_f3802.png,0
2024_03_10_11_45_IMG_4785 LE MOD NPDR WIHT DME_f587.png,0
2024_02_15_14_08_IMG_4657 LE MILD NPDR_f337.png,0
R026L_f98.png,0
IMG_2871 RE NO DR CHANGES_f3080.png,0
R034R2_f860.png,0
2024_04_05_13_37_IMG_4934 LE HEALTHY_f1021.png,1
R040L_f1196.png,1
2024_06_06_10_58_IMG_3460 LE MOD NPDR WITH CIDME_f3122.png,0
R028R_f263.png,0
R018R_f113.png,1
2024_05_09_12_56_IMG_5051 RE HEALTHY_f1441.png,0
R008R3_f2565.png,0
R011R_f477.png,1
R049L2_f75.png,0
R052L_f342.png,0
2024_05_08_11_59_IMG_5042 LE HEALTHY_f337.png,1
2024_02_16_13_31_IMG_4671 re mod npdr_f2134.png,0
IMG_2501 LE NO DR CHANGES_f631.png,0
2024_04_06_10_38_IMG_4939 RE TRD WITH MACULAR SCHIESIS_f964.png,0
R072R_f421.png,0
IMG_2705 RE NO DR CHANGES_f138.png,0
IMG_2544 LE MOD NPDR_f4105.png,0
2024_05_09_12_31_IMG_5047 RE LATTICLEWITH RETINAL HOLE_f1347.png,1
R042L_f2299.png,0
IMG_2707 RE HEALTHY_f389.png,0
2024_02_26_15_33_IMG_4732 LE SEV NPDR_f4608.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f2449.png,1
R031L_f251.png,1
2024_06_13_12_31_IMG_3481 LE HEALTHY_f419.png,0
IMG_2582 RE NPDR WITH DME_f750.png,0
2024_06_07_11_32_IMG_3471 RE HEALTHY_f2237.png,1
2024_06_14_13_19_IMG_3502_f312.png,1
IMG_2582 RE NPDR WITH DME_f250.png,0
R049L3_f1723.png,0
R057L_f905.png,0
R044R_f2627.png,0
R029L_f17.png,0
2024_04_12_12_58_IMG_4966 RE TRD_f1524.png,0
IMG_4166 LE MOD NPDR WITH DME_f883.png,1
2024_02_19_13_40_IMG_4682 LE SEV NPDR WITH DME_f541.png,0
R023L_f281.png,0
2024_05_07_12_43_IMG_5031 RE HEALTHY_f2607.png,0
IMG_2582 RE NPDR WITH DME_f1250.png,0
R018L_f351.png,0
IMG_2869 RE NO DR CHANGES_f1374.png,0
R067L_f1699.png,0
2024_06_07_11_42_IMG_3473 RE PDR_f237.png,0
R034L_f47.png,0
2024_02_26_15_33_IMG_4732 LE SEV NPDR_f1975.png,0
IMG_2533 RE HEALTHY_f208.png,0
2024_05_09_13_36_IMG_5059 RE ERM_f345.png,0
IMG_2867 RE HEALTHY_f304.png,1
2024_06_05_10_00_IMG_3450 PDR WITH DME_f2450.png,0
2024_06_14_11_52_IMG_3492_f1780.png,1
R068R_f2674.png,0
R008R2_f366.png,0
R033R2_f250.png,0
IMG_2721 RE HEALTHY_f470.png,0
R027R_f690.png,0
2024_05_09_14_01_IMG_5065 RE HEALTHY_f2076.png,0
IMG_2719 LE DRUSENS+_f427.png,1
IMG_2638 RE NO DR CHANGES_f1605.png,0
R020R_f981.png,0
IMG_2595 RE MACULA SCAR_f284.png,0
R023L_f469.png,0
IMG_2503 LE ERM+_f673.png,0
R060R_f1828.png,0
2024_06_05_09_33_IMG_3448 RE PDR_f924.png,0
IMG_2614 RE DME_f743.png,0
2024_04_05_11_49_IMG_4926 LE FVP_f371.png,0
R016R_f84.png,1
IMG_2502 RE  NO DR CHANGES_f164.png,1
2024_04_12_13_02_IMG_4967 LE PDR OIL PLACED_f2702.png,0
2024_06_06_11_57_IMG_3461 RE PDR_f2339.png,1
2024_06_14_12_10_IMG_3497_f219.png,0
IMG_2705 RE NO DR CHANGES_f414.png,0
2024_02_19_11_46_IMG_4678 LE PDR_f1445.png,0
IMG_2608 LE PDR WITH SCLEROSED VESSEL_f1196.png,1
IMG_2544 LE MOD NPDR_f2932.png,0
2024_03_30_11_37_IMG_4851 RE MILD NPDR_f1353.png,0
IMG_2722 RE HEALTHY_f2112.png,0
IMG_2519 RE HEALTHY_f2290.png,0
2024_05_09_13_06_IMG_5053 RE HEALTHY_f1884.png,0
IMG_2704 LE HEALTHY_f455.png,1
2024_04_11_15_12_IMG_4953 RE HEALTHY_f1229.png,0
IMG_2593 RE SEV NPDR WITH DME_f1512.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f1273.png,0
R036L_f1473.png,0
2024_02_15_14_20_IMG_4659 LE MILD NPDR_f1586.png,0
R024R_f1240.png,0
IMG_2516 RE PDR WITH FVP_f986.png,0
2024_04_05_10_58_IMG_4923 LE SEV NPDR_f2209.png,0
2024_04_12_13_32_IMG_4972 LE HIGH MYOP_f2755.png,0
2024_06_07_11_32_IMG_3471 RE HEALTHY_f319.png,0
R050R_f414.png,0
2024_06_06_10_58_IMG_3460 LE MOD NPDR WITH CIDME_f2230.png,0
2024_05_09_13_53_IMG_5063 RE HEALTHY_f444.png,0
IMG_2889 RE ASTERIOD SCLEROSIS_f261.png,1
2024_06_13_11_36_IMG_3478 LE HEALTHY_f1360.png,0
R036R2_f351.png,1
IMG_4419 RE MILD NPDR_f790.png,1
IMG_2893 LE NO DR CHANGES_f2901.png,0
"2024_05_08_12_06_IMG_5044 LE MILD NPDR, ERLY AMD_f1344.png",0
IMG_2867 RE HEALTHY_f2128.png,0
IMG_2578 RE SEV NPDR + ERM_f378.png,0
R061R_f202.png,0
R012L_f246.png,0
2024_06_14_11_52_IMG_3492_f1271.png,0
IMG_2503 LE ERM+_f1571.png,0
IMG_2517 LE RETINA DEGENERATION_f351.png,1
2024_06_05_10_42_IMG_3456 LE PDR_f2179.png,0
R054R_f3158.png,0
2024_04_01_12_16_IMG_4869 SEV NPDR WITH DME_f3179.png,1
R037R_f323.png,1
IMG_2888 LE HEALTHY_f243.png,0
2024_05_31_12_59_IMG_3431 RE MOD NPDR_f391.png,0
IMG_2612 LE TORTOUSED VESSEL+_f1933.png,0
2024_06_03_11_12_IMG_3444 RE MOD NPDR_f692.png,0
2024_06_05_10_38_IMG_3455 RE PDR_f772.png,1
R038L_f949.png,0
R069R_f982.png,0
2024_04_02_12_48_IMG_4883 RE SEV NPDR WITH DME_f404.png,1
2024_05_08_11_59_IMG_5042 LE HEALTHY_f1012.png,1
R028R2_f181.png,1
2024_02_19_13_40_IMG_4682 LE SEV NPDR WITH DME_f2707.png,1
2024_05_09_13_38_IMG_5060 LE ERM_f290.png,0
IMG_2503 LE ERM+_f224.png,1
IMG_2718 RE CRVO_f1715.png,0
R034L_f20.png,0
R021R_f16.png,1
R036R3_f40.png,0
2024_03_21_12_33_IMG_3045 LE SEV NPDR WITH DME_f655.png,0
IMG_2610 RE TORTOUS VESSEL_f140.png,0
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f1080.png,1
R012L3_f5295.png,0
2024_06_03_10_05_IMG_3440 RE PDR_f2410.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f1749.png,0
R031L_f107.png,0
R027L_f1423.png,0
2024_05_08_11_48_IMG_5039 RE HEALTHY_f1347.png,0
2024_03_07_15_24_IMG_4760 LE MOD NPDR_f2568.png,1
2024_04_12_11_24_IMG_4959 LE MOD NPDR_f1484.png,0
R033R2_f750.png,0
2024_06_06_10_44_IMG_3458 LE PDR_f2831.png,1
2024_05_09_12_46_IMG_5049 RE DRUSEN+_f360.png,0
2024_02_15_14_19_IMG_4658 RE MILD NPDR_f279.png,0
2024_04_02_12_48_IMG_4883 RE SEV NPDR WITH DME_f2830.png,0
IMG_2893 LE NO DR CHANGES_f2072.png,0
R034L2_f1504.png,0
2024_04_11_15_27_IMG_4956 RE MILD NPDR_f2688.png,0
R012L_f49.png,1
2024_04_05_13_16_IMG_4931 RE SEV NPDR_f389.png,1
R004L_f4.png,0
IMG_2871 RE NO DR CHANGES_f1320.png,0
2024_06_07_11_52_IMG_3476 LE PDR ISCHEMIC MACULA_f542.png,0
2024_06_14_11_53_IMG_3493_f461.png,0
2024_04_11_15_21_IMG_4954 RE SEV NPDR_f3563.png,1
R020L_f181.png,1
R023L_f657.png,0
IMG_2604 RE HEALTHY_f1050.png,0
R029L_f29.png,0
2024_04_02_12_48_IMG_4883 RE SEV NPDR WITH DME_f2021.png,0
2024_06_07_11_20_IMG_3469 RE ATYPICAL PDR_f2471.png,1
2024_06_05_10_42_IMG_3456 LE PDR_f1307.png,0
IMG_2707 RE HEALTHY_f2727.png,0
R008R_f342.png,0
2024_06_07_11_20_IMG_3469 RE ATYPICAL PDR_f1059.png,0
2024_03_28_14_08_IMG_4839 RE PDR_f326.png,0
R042L_f328.png,0
IMG_2591 LE HA+_f1896.png,0
R059R_f3080.png,0
R045R_f435.png,1
R030R_f5488.png,0
R040R_f50.png,1
2024_06_14_12_29_IMG_3499_f3506.png,1
R066R_f1840.png,0
IMG_2618 RE MH_f3678.png,1
2024_04_12_12_03_IMG_4961 RE HEALTHY_f1936.png,0
2024_06_07_11_22_IMG_3470 LE LASERED FUNDUS_f977.png,0
IMG_2519 RE HEALTHY_f327.png,0
R057L_f1508.png,0
2024_06_06_10_58_IMG_3460 LE MOD NPDR WITH CIDME_f1338.png,0
R016R_f140.png,1
IMG_2716 LE NO DR CHANGES_f377.png,0
R037R2_f230.png,0
2024_06_07_10_52_IMG_3466 LE DRUSEN+_f2275.png,0
R017R3_f1806.png,0
IMG_2581_f1000.png,0
2024_06_06_13_07_IMG_3464 LE PDR_f5154.png,1
2024_06_13_12_40_IMG_3482 RE HEALTHY_f1774.png,0
IMG_4166 LE MOD NPDR WITH DME_f176.png,0
IMG_2888 LE HEALTHY_f1706.png,0
R023L2_f201.png,0
IMG_2582 RE NPDR WITH DME_f1750.png,0
IMG_2623 LE HEALTHY_f1588.png,0
2024_05_07_12_35_IMG_5030 LE PDR TRD_f3359.png,0
2024_05_31_12_01_IMG_3428 LE STBRVO WITH CME_f3052.png,1
2024_02_26_15_33_IMG_4732 LE SEV NPDR_f3291.png,1
R030L_f269.png,0
2024_04_05_13_16_IMG_4931 RE SEV NPDR_f2729.png,0
R054L_f199.png,0
IMG_2500 RE NO DR CHANGES_f411.png,0
2024_06_13_12_28_IMG_3480 RE HEALTHY_f2503.png,1
2024_04_06_11_18_IMG_4942 LE PDR WITH DME_f1236.png,0
IMG_2890 LE HEALTHY_f334.png,0
IMG_4174 RE SEV NPDR_f962.png,0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f1830.png,0
2024_05_08_11_07_IMG_5038 LE PDR WITH CME_f515.png,0
2024_04_01_12_12_IMG_4868 RE SEV NPDR WITH CIDME_f3712.png,0
R035R_f302.png,0
2024_04_05_12_54_IMG_4928 LE HEALTHY_f1181.png,0
2024_03_28_14_32_IMG_4842 RE MOD NPDR_f2429.png,1
IMG_2556 LE HEALTHY_f1841.png,0
R010R_f227.png,1
IMG_4174 RE SEV NPDR_f1603.png,0
IMG_2721 RE HEALTHY_f2354.png,0
R001L_f318.png,1
R017R_f400.png,0
2024_03_19_14_40_IMG_3017 LE MILD NPDR_f724.png,1
2024_05_09_13_06_IMG_5053 RE HEALTHY_f269.png,0
2024_06_06_10_55_IMG_3459 RE MOD NPDR_f3978.png,0
2024_06_03_10_05_IMG_3440 RE PDR_f1446.png,0
R064R_f2410.png,0
R058L_f745.png,1
2024_05_09_13_19_IMG_5055 RE RPE ALTERNATIONS_f997.png,0
2024_06_03_11_19_IMG_3445 LE MOD NPDR_f636.png,0
2024_04_04_13_10_IMG_4899 LE MILD NPDR_f1118.png,0
2024_04_11_15_27_IMG_4956 RE MILD NPDR_f1152.png,0
2024_03_21_12_57_IMG_3049 LE MILD NPDR_f1465.png,0
R042R_f1735.png,0
IMG_2601 DRUSEN+_f1612.png,1
R028R_f438.png,1
IMG_2705 RE NO DR CHANGES_f691.png,0
R022R_f868.png,0
R054R_f451.png,1
2024_06_14_12_10_IMG_3497_f1097.png,0
R050R_f138.png,0
2024_06_13_12_56_IMG_3486 RE SEV NPDR_f1169.png,1
2024_05_31_12_59_IMG_3431 RE MOD NPDR_f2739.png,1
R034L_f33.png,0
2024_04_11_15_29_IMG_4957 LE ERM_f992.png,0
R015L_f494.png,0
2024_03_25_15_30_IMG_3070 LE MILD NPDR_f365.png,0
2024_06_13_11_34_IMG_3477 RE HEALTHY_f2037.png,0
2024_05_09_13_25_IMG_5057 RE HEALTHY_f1040.png,1
IMG_2621 LE MILD NPDR_f2516.png,1
2024_04_11_13_32_IMG_4947 RE MOD NPDR_f254.png,0
IMG_2608 LE PDR WITH SCLEROSED VESSEL_f398.png,0
IMG_2597 RE MACULAR SCAR_f351.png,1
IMG_2501 LE NO DR CHANGES_f270.png,0
R009L_f2452.png,0
2024_04_05_13_29_IMG_4933 RE HEALTHY_f1145.png,1
IMG_2635 LE NO DR CHANGES_f1940.png,0
IMG_2608 LE PDR WITH SCLEROSED VESSEL_f2791.png,0
2024_06_07_11_32_IMG_3471 RE HEALTHY_f1598.png,0
R012L_f148.png,1
IMG_2708 LE HEALTHY_f1026.png,0
2024_06_05_10_42_IMG_3456 LE PDR_f435.png,0
2024_04_12_13_30_IMG_4971 RE HIGH MYOP_f1356.png,0
2024_06_05_10_24_IMG_3454 LE HEALTHY_f2429.png,0
2024_02_15_14_19_IMG_4658 RE MILD NPDR_f1954.png,1
2024_06_14_12_41_IMG_3501_f364.png,1
2024_02_16_13_33_IMG_4672 LE SEV NPDR WITH DME_f2355.png,0
2024_06_14_11_45_IMG_3491_f3575.png,0
IMG_2599 RE HEALTHY_f323.png,1
R017R3_f774.png,0
"2024_05_07_12_33_IMG_5029 RE PDR, TRD_f1978.png",1
R024R_f886.png,1
2024_04_01_11_52_IMG_4866 RE MOD NPDR LASERED_f863.png,0
IMG_2524 RE SEV NPDR_f289.png,0
R014R_f576.png,0
2024_04_11_15_27_IMG_4956 RE MILD NPDR_f384.png,0
2024_05_31_14_10_IMG_3433 RE HEALTHY_f2103.png,0
IMG_2581_f142.png,0
R008R_f1710.png,0
2024_05_09_13_53_IMG_5063 RE HEALTHY_f3108.png,0
2024_03_25_15_30_IMG_3070 LE MILD NPDR_f1825.png,0
R008R3_f1099.png,0
2024_06_06_13_07_IMG_3464 LE PDR_f736.png,1
R027L_f2371.png,0
2024_06_03_10_05_IMG_3440 RE PDR_f482.png,0
2024_06_07_11_32_IMG_3471 RE HEALTHY_f958.png,1
2024_04_05_12_51_IMG_4927 RE HEALTHY_f1458.png,0
R032L_f1030.png,0
2024_04_12_12_03_IMG_4961 RE HEALTHY_f2710.png,0
R056R_f245.png,0
2024_05_09_13_06_IMG_5053 RE HEALTHY_f807.png,1
2024_02_12_12_47_IMG_4616 LE MOD NPDR_f251.png,0
R007R_f421.png,0
R036R_f284.png,0
IMG_2500 RE NO DR CHANGES_f576.png,0
IMG_2588 RE ERM_f516.png,0
IMG_2587 RE HEALTHY_f426.png,1
R067L_f566.png,0
R052R_f1168.png,0
2024_05_08_11_48_IMG_5039 RE HEALTHY_f3143.png,0
IMG_2611 RE  NO DR CHANGES_f960.png,0
IMG_2502 RE  NO DR CHANGES_f823.png,0
R059L_f1647.png,1
2024_02_16_13_31_IMG_4671 re mod npdr_f304.png,1
IMG_2889 RE ASTERIOD SCLEROSIS_f783.png,0
R020L_f301.png,0
R033L_f714.png,0
R026L_f491.png,1
IMG_2544 LE MOD NPDR_f1759.png,1
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f1609.png,0
2024_04_30_12_48_IMG_5016 SEV NPDR_f637.png,0
IMG_2611 RE  NO DR CHANGES_f1344.png,0
2024_04_04_13_08_IMG_4898 RE MOD NPDR_f388.png,0
2024_02_12_12_41_IMG_4613 RE MOD NPDR_f2086.png,0
2024_06_05_10_00_IMG_3450 PDR WITH DME_f1750.png,1
IMG_4445 RE MOD NPDR WITH DME_f1033.png,1
2024_06_05_10_24_IMG_3454 LE HEALTHY_f3401.png,0
2024_05_06_12_38_IMG_3271 RE MILD NPDR_f1692.png,1
IMG_2634 RE SEV NPDR_f535.png,1
R011L_f690.png,1
2024_04_05_13_16_IMG_4931 RE SEV NPDR_f1949.png,1
R058L2_f202.png,0
2024_03_21_14_55_IMG_3053 LE SEV NPDR_f3141.png,0
2024_04_12_11_24_IMG_4959 LE MOD NPDR_f3463.png,0
R007R_f590.png,0
2024_06_13_12_56_IMG_3486 RE SEV NPDR_f1948.png,0
IMG_2638 RE NO DR CHANGES_f688.png,0
2024_03_21_12_16_IMG_3042 RE MOD NPDR_f1242.png,0
2024_04_12_13_24_IMG_4970 LE HEALTHY_f1389.png,0
